,Name,ex_scroll,total_app,offset,min
28164,BORN IN A MANGER,0,1,0,1
28165,THE ONE FOR TIRED BEN,0,1,0,1
28166,CURLY,0,1,0,1
28167,VOODEUX,0,1,0,1
28168,RED4,0,1,0,1
28169,THE OLIVE TREE,0,1,0,1
28170,SLAVACADO TOAST,0,1,0,1
28171,PRJ,0,1,0,1
28172,V4 LEMON SQUEEZEY,0,1,0,1
28173,V4 LEMON SQUEEZEY,0,2,1,2
28174,PRRRRJJJJ,0,1,0,1
28175,MONKEY BAR PRACTICE,0,1,0,1
28176,YEETIN FOR A BEATIN,0,1,0,1
28177,STICK IT OR MISS IT,0,1,0,1
28178,TKMB KISA 3 REITTI 5,0,1,0,1
28179,VANESSA,0,1,0,1
28180,VLM,0,1,0,1
28181,GO HIGH OR DIE TRYIN,0,1,0,1
28182,LEFT LEFT,0,1,0,1
28183,CLUB_XD 5A,0,1,0,1
28184,BOOTY BUTCHER,0,1,0,1
28185,TRAINTRAINTRAIN,0,1,0,1
28186,JUST FUN,0,1,0,1
28187,MAUGLI,0,1,0,1
28188,ATTILALALA,0,1,0,1
28189,PITEVNA DIRECT,0,1,0,1
28190,I DON'T WANT IT.,0,1,0,1
28191,TIME FOR THE HEELS @,0,1,0,1
28192,TELFAR X BABA,0,1,0,1
28193,NIKE SB OR NOTHING,0,1,0,1
28194,F**K HYPE GO OG,0,1,0,1
28195,TELFAR IS THE NEW SHEBABA,0,1,0,1
28196,TOP ROCK,0,1,0,1
28197,TOP ROCK HARD,0,1,0,1
28198,WE WANT MORE HEELS #,0,1,0,1
28199,LVR.COM,0,1,0,1
28200,KIDZ RULE &,0,1,0,1
28201,HUGS AND PUGS,0,1,0,1
28202,DON’T GET SHOWN UP,0,1,0,1
28203,"DON, AMAN",0,1,0,1
28204,EASIEST 2020,0,1,0,1
28205,SAB1,0,1,0,1
28206,I HATES BERT,0,1,0,1
28207,FLIE,0,6,2,6
28208,BUT WHY MONO,0,1,0,1
28209,FARKAS DEUX,0,1,0,1
28210,STILL TOSSIN,0,1,0,1
28211,WA1,0,1,0,1
28212,WA2,0,1,0,1
28213,EVERYBODY'S LAST V5,0,1,0,1
28214,GIO_3,0,1,0,1
28215,RODOPSKI CHAI,0,1,0,1
28216,TKMB KISA 3 REITTI 2,0,1,0,1
28217,TKMB KISA 3 REITTI 4,0,1,0,1
28218,TKMB KISA 3 REITTI 8,0,1,0,1
28219,TKMB KISA 3 REITTI 6,0,1,0,1
28220,TKMB KISA 3 REITTI 9,0,1,0,1
28221,TKMB KISA 3 REITTI 10,0,1,0,1
28222,TKMB KISA 3 REITTI 3,0,1,0,1
28223,TKMB KISA 3 REITTI 7,0,1,0,1
28224,ANDREAS 6,0,1,0,1
28225,MONOLOG,0,3,1,3
28226,NIKLAS 1,0,1,0,1
28227,7B LOL,0,1,0,1
28228,BITTER LEMON,0,1,0,1
28229,CRUX WEEK 9,0,1,0,1
28230,SNAKES AND VULTURES,0,1,0,1
28231,KOBANYA KISPEST,0,1,0,1
28232,HISI HUSI,0,1,0,1
28233,DEFENESZTRACIO,0,1,0,1
28234,EIN BISSCHEN SCHMERTZ,0,1,0,1
28235,EIN BISSCHEN HERZ,0,1,0,1
28236,EIN BISSCHEN SCHMERZ,0,1,0,1
28237,NIKE X SACAI VAPORWAFFLE,0,1,0,1
28238,INSTANT VINTAGE,0,1,0,1
28239,WTFEET,0,1,0,1
28240,FRANCONIAN NIGHTMARE,0,1,0,1
28241,FORCE AIR,0,1,0,1
28242,AIR JORDAN 5 OFF-WHITE,0,1,0,1
28243,BRAWP BRAHP,0,1,0,1
28244,YOUNG'S PROBLEM,0,1,0,1
28245,KWHY BEBE?,0,1,0,1
28246,COMMAND & CONQUER,0,1,0,1
28247,AIR JORDAN 1 LOW UNC,0,1,0,1
28248,THE STINKY V,0,1,0,1
28249,IN-WARD,0,1,0,1
28250,TALL BOYS UWU,0,1,0,1
28251,PENDULUM,0,4,2,4
28252,DIRTY MANGO FLESH,0,1,0,1
28253,BEPPE PICCHIA PER NOI!,0,1,0,1
28254,GIO_S,0,1,0,1
28255,SONNTAGSMODUS,0,1,0,1
28256,ERREX,0,1,0,1
28257,NA KONIEC,0,1,0,1
28258,INSTANT VINTAGE EASY,0,1,0,1
28259,SHORT ARMS,0,1,0,1
28260,THE CRESCENT MOON,0,1,0,1
28261,ORBITAL,0,1,0,1
28262,CHRISTMAS TREE ;(,0,1,0,1
28263,EXIT ONE,0,1,0,1
28264,EXIT TWO,0,1,0,1
28265,MACHS,0,1,0,1
28266,13.H23,0,1,0,1
28267,13.78,0,1,0,1
28268,ARTISTIC TOES,0,1,0,1
28269,"COME ON, KKD!!!",0,1,0,1
28270,MAGDALENA 20,0,2,1,2
28271,200120 SO,0,1,0,1
28272,POKER NIGHT,0,1,0,1
28273,GYA,0,3,1,3
28274,SHORTY NUBZ,0,1,0,1
28275,THE STINKY V V2,0,1,0,1
28276,AGING GIRAFFE,0,1,0,1
28277,SHORT GIRAFFE,0,1,0,1
28278,CONFUSED GIRAFFE,0,1,0,1
28279,SPOTTED GIRAFFE,0,1,0,1
28280,STIFF GIRAFFE,0,1,0,1
28281,BOCIA SELEZIONI,0,1,0,1
28282,PROTA NON SI TIENE,0,1,0,1
28283,PIP SQUEAK 1,0,1,0,1
28284,V10 CRACK,0,1,0,1
28285,BLEURGH,0,1,0,1
28286,V4 1 THINK,0,1,0,1
28287,RAVIOLI FAN BOY,0,1,0,1
28288,MONIQUE1,0,1,0,1
28289,NONII,0,1,0,1
28290,MEL'S SEMI LADDER (V2),0,1,0,1
28291,AMINO BOOM!!!,0,1,0,1
28292,THEZ,0,2,1,2
28293,FOOD BABY 101,0,1,0,1
28294,BRO THEY'RE ALL JUGS PT.2,0,1,0,1
28295,VARY SLOPE,0,1,0,1
28296,"BRO, IT'S MORE JUGS",0,1,0,1
28297,DARK SIDE OF THE MON,0,1,0,1
28298,ALI EN,0,1,0,1
28299,SPACEY CASEY,0,1,0,1
28300,PABS SPECIAL,0,1,0,1
28301,MORE WHITE HOLDS,0,1,0,1
28302,RIG DU JOUR 2.0,0,1,0,1
28303,DIZ NAT GOOD BRO,0,1,0,1
28304,EASY FOR THE GRADE,0,1,0,1
28305,TALETE AND NEWTON,0,1,0,1
28306,KEPLERO'S LAW,0,1,0,1
28307,GEOPHYSICS,0,1,0,1
28308,BROKE NECK MOUNTAIN,0,1,0,1
28309,ATISFACTION,0,4,2,4
28310,CRISP,3,12,6,9
28311,12A,0,1,0,1
28312,INTERCEPTOR,0,1,0,1
28313,DIKMONDO,0,1,0,1
28314,SEVENBSLAB,0,1,0,1
28315,SIMPLE SOLUTIONS,0,1,0,1
28316,FLYING LOW AND SLOW,0,1,0,1
28317,THE STONE,0,1,0,1
28318,NINA,2,11,4,9
28319,MUDDIN',0,1,0,1
28320,BERTUCCI,0,1,0,1
28321,STRIKER,0,1,0,1
28322,HIGH SCHOOL WORK PLACE,0,1,0,1
28323,LASAGNA LATS,0,1,0,1
28324,THE UNKNOWN PROBLEM,0,1,0,1
28325,SQUARE HAMMER,0,1,0,1
28326,ASCENT 3,0,1,0,1
28327,2SKINNY DOLPHINS SWIMMING,0,1,0,1
28328,MAGNETIC FIELD,0,1,0,1
28329,MAXWELL'S EQUATIONS,0,1,0,1
28330,MAISON MARTIN MARGIELA,0,1,0,1
28331,POWERFUL + EASY,0,1,0,1
28332,KINDEBOULDER,0,1,0,1
28333,"""ALL JUGS""",0,1,0,1
28334,SMALLY,0,1,0,1
28335,OLDSCHOOL,0,1,0,1
28336,IL RITORNO DI MICHI,0,1,0,1
28337,NANOBLOCK,0,1,0,1
28338,NATE IS TRYING,0,1,0,1
28339,UNCERTAINTY,0,2,1,2
28340,HIP AND FLIP,0,1,0,1
28341,"1 TO ROCK, 1 TO STOCK",0,1,0,1
28342,SNEAKERS CLUB,0,1,0,1
28343,ZOOM ZOOM,0,4,1,4
28344,DRINK YOUR Z MILK,0,1,0,1
28345,HONEY BOO,0,1,0,1
28346,MORE SNUGGLES!,0,1,0,1
28347,BROCK LEE,0,1,0,1
28348,SWISSOR SCISSORS,0,1,0,1
28349,1ST GO ONLY GO,0,1,0,1
28350,FLOPSTER LOBSTER,0,1,0,1
28351,ZOZO GO ZOOM ZOOM,0,1,0,1
28352,ZOOMIES,0,1,0,1
28353,ZOLA MARIE,0,1,0,1
28354,DETGARALDRIG,0,1,0,1
28355,MOCLION 1,0,1,0,1
28356,NOT HOW I DIE,0,1,0,1
28357,WUHAN GOT U ALL IN CHECK,0,1,0,1
28358,THE BOTCHLING,0,1,0,1
28359,STRIGGA,0,1,0,1
28360,THURSDAY MOON,0,1,0,1
28361,RDAWG,0,1,0,1
28362,RR,356,627,0,9
28363,SANITIZED,0,1,0,1
28364,UNDERDOG,0,1,0,1
28365,HEIDI,0,2,1,2
28366,"NEW YEAR, NEW ME!",0,1,0,1
28367,SACRED LANDS,0,1,0,1
28368,ATTACCATEASTO.....,0,1,0,1
28369,UCCELLODEFOCO,0,1,0,1
28370,RELAX DAY,0,1,0,1
28371,RELAJA LA RAJA,0,1,0,1
28372,CROP,0,5,3,5
28373,RELAJA LRA,0,1,0,1
28374,SIMPLE Y RELAJA,0,1,0,1
28375,SQUANCHY,0,1,0,1
28376,PINCHY PUNCHING,0,1,0,1
28377,DYNO DAN,0,1,0,1
28378,TORTELLINO,0,1,0,1
28379,SUNDAY MORNING PANCAKES,0,1,0,1
28380,MINOR ADJUSTMENTS,0,1,0,1
28381,LE FERIE DI ALBERT,0,1,0,1
28382,PROBABLY HARDER THAN 7B,0,1,0,1
28383,KEV'S BETTER THAN TREV,0,1,0,1
28384,SBABABAAMMMM,0,1,0,1
28385,EL REMONTE,0,1,0,1
28386,REAL ADVANCED BOB,0,1,0,1
28387,CRUX WEEK 10,0,1,0,1
28388,LAS CRUXES NEW MEXICO,0,1,0,1
28389,REVIVAL IN PROGRESS,0,1,0,1
28390,FLIP THE BIRD,0,1,0,1
28391,SPRING IS COMING,0,1,0,1
28392,GENERAL RELATIVITY,0,1,0,1
28393,STUKAS,0,1,0,1
28394,SPAZIOTEMPO,0,1,0,1
28395,RELATIVITA RISTRETTA,0,1,0,1
28396,SHOULDER DOG,0,1,0,1
28397,JEAN-PAUL GAUTIER,0,1,0,1
28398,GIO_7,0,1,0,1
28399,NICE AND HARD,0,1,0,1
28400,NICE AND HARD L,0,1,0,1
28401,GIO_8,0,1,0,1
28402,ACCA LARENTIA,0,1,0,1
28403,P38 SPARA,0,1,0,1
28404,BIG APPLE,0,1,0,1
28405,APPLE &,0,1,0,1
28406,SKFKF,0,1,0,1
28407,BERG UND SKI FUHRER,0,1,0,1
28408,ITALICUS 1974,0,1,0,1
28409,TERZA POSIZIONE,0,1,0,1
28410,IBIZA,0,1,0,1
28411,TECH-HOUSE,0,1,0,1
28412,LANDSLIDE,0,1,0,1
28413,PERIELIO,0,1,0,1
28414,DIFFICULT CRACK,0,1,0,1
28415,CAMPUS THE TOP BRO #2,0,1,0,1
28416,CAMPUS THE TOP #3,0,1,0,1
28417,GRIZZLY 2.0,0,1,0,1
28418,PROBABLY EXISTS ALREADY,0,1,0,1
28419,HERMAN'S MONSTER,0,1,0,1
28420,GUMMIES IN OUR TUMMIES,0,1,0,1
28421,WHALE TALE,0,1,0,1
28422,UNSQUARE DANCE,0,1,0,1
28423,ASTRAL FLYING,0,1,0,1
28424,SHRIMP SOUP,0,1,0,1
28425,CLAM SWING,0,1,0,1
28426,GENETIC DIVERGENCE,0,1,0,1
28427,TIGHT SWAT,0,1,0,1
28428,ODE TO MR. GRUBER,0,1,0,1
28429,FUNKAR,0,1,0,1
28430,BRUUH,0,1,0,1
28431,BRUH WITH THREE U'S,0,1,0,1
28432,GOGO DIRETISSIMA,0,1,0,1
28433,HEEL-EASE,0,1,0,1
28434,BOOMBOARD,0,1,0,1
28435,MISSED,0,6,2,6
28436,AVANGUARDIA,0,1,0,1
28437,MOHO,0,1,0,1
28438,TOM SAWYER,0,1,0,1
28439,RUMPY RACH,0,1,0,1
28440,RIP KOBE,0,1,0,1
28441,FROSTED TIPS,0,1,0,1
28442,RAGIN’ RACH,0,1,0,1
28443,WET FEET,0,1,0,1
28444,IT'S GOOD,0,2,1,2
28445,FLY ISH,0,1,0,1
28446,EASY ENOUGH,0,3,1,3
28447,NOT TOO FAR.... I THINK,0,1,0,1
28448,GO JUST GO,0,1,0,1
28449,ELONGATION,0,1,0,1
28450,EZ V3,0,1,0,1
28451,PULLING RIGHT,0,1,0,1
28452,EM FOOTS,0,1,0,1
28453,BIG MAMBA,0,1,0,1
28454,FLEE WITH THE LOTTERY,0,1,0,1
28455,TRY EVEN HARDER,0,1,0,1
28456,SOFTENER 4,0,1,0,1
28457,JAKOBS WARM UP,0,1,0,1
28458,GRAZERS FEINE,0,1,0,1
28459,BETTI ANSWER,0,1,0,1
28460,123 GO,0,1,0,1
28461,AHHHH,0,7,4,7
28462,Boo!,0,1,0,1
28463,BAD (V6),0,1,0,1
28464,HARD ENOUGH,0,2,1,2
28465,LOOKS OK,0,1,0,1
28466,RANDOM (V5),0,1,0,1
28467,ALLI,24,50,0,9
28468,NOT TO HARD,0,1,0,1
28469,RANDOM PART 2,0,1,0,1
28470,POROGREG,0,1,0,1
28471,-LAMBDA,0,1,0,1
28472,ARROGANT,0,1,0,1
28473,KARTOFFELSACK,0,1,0,1
28474,BABYTIGER,0,1,0,1
28475,BROOM SHAKA LAKA,0,1,0,1
28476,BODY BY BELAY,0,1,0,1
28477,ANNIE1,0,1,0,1
28478,ANNIE2,0,1,0,1
28479,ANNIE3,0,1,0,1
28480,ANDY 19,0,1,0,1
28481,TEAM DREW,0,1,0,1
28482,FOR KAILE,0,1,0,1
28483,COCAINE BOOGERS,0,1,0,1
28484,HAILEY HAS A COMET,0,1,0,1
28485,GOAL 1,0,1,0,1
28486,CRUEL BEAMS,0,1,0,1
28487,GOAL 2,0,1,0,1
28488,DTLA,0,1,0,1
28489,FINGER BLAST(H)ER,0,1,0,1
28490,ANDY 20,0,1,0,1
28491,HARD R,0,6,3,6
28492,SHOULDERYBOULDERY,0,1,0,1
28493,IRON TOES,0,1,0,1
28494,WA3,0,1,0,1
28495,ADVANCE MOUNTAIN KIT,0,1,0,1
28496,EASY WARMING UP,0,1,0,1
28497,AN OTHER EASY ONE,0,1,0,1
28498,IDI AMIN DADA,0,1,0,1
28499,BIG YELLOW TAXI,0,1,0,1
28500,"ARMY TRAINING, SIR",0,1,0,1
28501,MAESTRO DINAMITERO,0,1,0,1
28502,EL HIJO DEL CERRAJERO,0,1,0,1
28503,AUF LAENGE,0,1,0,1
28504,EL PUPAS,0,1,0,1
28505,LONG AND STRONG,0,1,0,1
28506,SOMETHINGFORTHEFOXCREW,0,1,0,1
28507,SOMETHIN' STUPID,0,1,0,1
28508,PIKANSJOSEN,0,1,0,1
28509,DAN’S FIRST PROBLEM,0,1,0,1
28510,Lusi1,0,1,0,1
28511,FIX & FUCHS,0,1,0,1
28512,CYGNUS X-1,0,1,0,1
28513,LIFT,5,14,4,9
28514,GRAVITATIONAL STRENGTH,0,1,0,1
28515,TAILWIND,0,1,0,1
28516,SOLI CONTRA OMNES,0,1,0,1
28517,MATT'S NEW THANG,0,1,0,1
28518,CHICKEN VANS,0,1,0,1
28519,BEGINNER'S GRIND,0,1,0,1
28520,SLACK ONLY,0,1,0,1
28521,LUCID BRAIN,0,1,0,1
28522,GENERICO,0,1,0,1
28523,XPRESS,5,15,0,9
28524,YA SMILE,0,1,0,1
28525,FAT BOTTOM GIRLS,0,1,0,1
28526,MALMO TO STOCKHOLM,0,1,0,1
28527,LOREN EASY,0,1,0,1
28528,ZEKE,0,1,0,1
28529,ZEKE 2,0,1,0,1
28530,TALL GREEN LIGHT,0,1,0,1
28531,STRATO 210,0,1,0,1
28532,STRATO 211,0,1,0,1
28533,STRATO 212,0,1,0,1
28534,STRATO 213,0,1,0,1
28535,AUSPROBIAT,0,1,0,1
28536,AUSPROBIAT,0,2,1,2
28537,HIJK,0,2,1,2
28538,BECERO,0,1,0,1
28539,HENRIKS PROBLEM 4,0,1,0,1
28540,WHO MOVED THE STONE,0,1,0,1
28541,TESTTTTTT,0,1,0,1
28542,STHETIC,0,3,2,3
28543,MAXI CANT CRIMP,0,1,0,1
28544,STARKER GORILLA,0,1,0,1
28545,MARA'S DREAM,0,1,0,1
28546,GO LONG,0,1,0,1
28547,RIGHT LEFT CENTER,0,1,0,1
28548,HARDT BR8KER,0,1,0,1
28549,FINISHED EXAMS,0,1,0,1
28550,CAN YOU PLEASE,0,1,0,1
28551,YOU WILL FIND THE WAY,0,1,0,1
28552,BD BLUES,0,1,0,1
28553,FINGER OF FUDGE,0,1,0,1
28554,KALBARRI CIRCUIT 1,0,1,0,1
28555,KALBARRI CIRCUIT 2,0,1,0,1
28556,REAL HUMAN BEAN,0,1,0,1
28557,SKINNY VINNY,0,1,0,1
28558,ITTY BITTY,0,1,0,1
28559,GO GO GADGET FLOW,0,1,0,1
28560,CRUISIN FOR A BRUISIN,0,1,0,1
28561,BENDIN FOR A SENDIN,0,1,0,1
28562,HEIMLICH MANURE,0,1,0,1
28563,STRETCHY SAM,0,1,0,1
28564,TENSION MOMENT,0,1,0,1
28565,NO CAERA ESA BREVA,0,1,0,1
28566,JALA,0,3,1,3
28567,YOU MUST TEST THIS,0,1,0,1
28568,AIRE,8,17,1,9
28569,HASTA LOS HUEVOS,0,1,0,1
28570,SALETTA RELAX,0,1,0,1
28571,FURY PLUS FURY,0,1,0,1
28572,MANO PE,0,1,0,1
28573,PROJECT RONWAY,0,1,0,1
28574,MELERO'S DESING,0,1,0,1
28575,SPECIAL K,0,1,0,1
28576,AWEEN,0,1,0,1
28577,WIN,227,367,0,9
28578,DURKADURKA,0,1,0,1
28579,CIUPACAPRA,0,1,0,1
28580,MIRACLE WHIP,0,1,0,1
28581,ARTE,33,56,0,9
28582,CORT GETS SMART,0,1,0,1
28583,DURATION,0,1,0,1
28584,FOR KATRINA,0,1,0,1
28585,CORGI,0,1,0,1
28586,POSESIVO,0,1,0,1
28587,CORONA VIRUSSS,0,1,0,1
28588,GIMME DA CROWN BOY,0,1,0,1
28589,DESENGANO,0,1,0,1
28590,MAGNA CHARTA,0,1,0,1
28591,UPANDUP,0,1,0,1
28592,ASAP ALFIO,0,1,0,1
28593,CRAZY CLIMB,0,1,0,1
28594,AVENIDA,0,1,0,1
28595,SIX FOOT TWENTY,0,1,0,1
28596,BIG BRAPS FOR HORNY CHAPS,0,1,0,1
28597,L-O-L-A LOLA,0,1,0,1
28598,LILLY,0,4,3,4
28599,BOHRVERSUCHE 2.0,0,1,0,1
28600,PERCHIN,0,2,1,2
28601,BELLA GIORNATA,0,1,0,1
28602,BG EASY,0,1,0,1
28603,FIRST_EVER,0,1,0,1
28604,STRECH YOUR LIMITS,0,1,0,1
28605,BABA BABY,0,1,0,1
28606,FUN 4,0,1,0,1
28607,DETGARJAMT,0,1,0,1
28608,DETGARHART,0,1,0,1
28609,DETGARALDRIGV2,0,1,0,1
28610,DESFRUTE,0,1,0,1
28611,CORBONZO BEANZ,0,1,0,1
28612,40R 5 FUN,0,1,0,1
28613,TO CUT OR NOT TO CUT?,0,1,0,1
28614,PONLE EL BIDEDITO,0,1,0,1
28615,PERPETUAL OYSTER,0,1,0,1
28616,BENS TRAVERSE,0,1,0,1
28617,TRY N FIT TWO,0,1,0,1
28618,EZANNIE,0,1,0,1
28619,MIGHT BE 6AISH,0,1,0,1
28620,BABA GOES TO BOUX,0,1,0,1
28621,BABA CRIMPS HARD,0,1,0,1
28622,LIGHT SPECTRUM,0,1,0,1
28623,BUB#02,0,1,0,1
28624,CIPOHELL,0,1,0,1
28625,NESS1,0,1,0,1
28626,OLD DAYS,0,1,0,1
28627,DIAG2,0,1,0,1
28628,POO,57,107,0,9
28629,FIX & FUCHS - ORIGINAL,0,1,0,1
28630,YUT!,0,1,0,1
28631,CIWAWA,0,1,0,1
28632,POOR LEFT HAND,0,1,0,1
28633,INMEMORY OF CAPTAIN BUTER,0,1,0,1
28634,THE MOONBOARD MANSION,0,1,0,1
28635,THE MOONBOARD'S MANSION,0,1,0,1
28636,BG1,0,1,0,1
28637,RECYCLED WATER,0,1,0,1
28638,SEND OR BE SENT,0,1,0,1
28639,INTERNATIONAL CHONGO,0,1,0,1
28640,BEEP BEEP BEEP,0,1,0,1
28641,STRATO 214,0,1,0,1
28642,RPE10 WARM-UP,0,1,0,1
28643,EASY STUFF FOR WEAK DUDES,0,1,0,1
28644,SPORT CLIMBING,0,1,0,1
28645,JUST DO THE POGO,0,1,0,1
28646,QUASAR AND PULSAR,0,1,0,1
28647,1(V5),0,1,0,1
28648,BAD ENDING (V7),0,1,0,1
28649,FUN FUN FUN (V5),0,1,0,1
28650,OREO (V5),0,1,0,1
28651,IDK (V6),0,1,0,1
28652,THE MOST EASY,0,1,0,1
28653,HARD BUT POSSIBLE (V6),0,1,0,1
28654,GOODLUCK (V5),0,1,0,1
28655,D (V6),0,3,1,3
28656,EVERYTHING IS OK (V5),0,1,0,1
28657,LUCKY (V5),0,1,0,1
28658,GOOD MONO (V6),0,1,0,1
28659,ALL ARE NEAR,0,1,0,1
28660,TIRED (V5),0,1,0,1
28661,GOOD AND BAD (V5+),0,1,0,1
28662,FORTOBY-PR,0,1,0,1
28663,C2?,0,1,0,1
28664,READING ROYALS,0,1,0,1
28665,STRATO 215,0,1,0,1
28666,HEHEHE (V6),0,1,0,1
28667,GO FOR IT (V5),0,1,0,1
28668,IS HARD (V6),0,1,0,1
28669,CUFQUF,0,1,0,1
28670,DITA FALLATE,0,1,0,1
28671,ZAPPE LONTANE,0,1,0,1
28672,INJURED FEELINGS,0,1,0,1
28673,MISTER PEDALINO.,0,1,0,1
28674,WURSTEL,0,1,0,1
28675,PINCH PRACTICE,0,1,0,1
28676,EASY.,0,6,5,6
28677,MAYA,0,6,3,6
28678,BLACK BABA,0,2,1,2
28679,POGO SIMPLIFIED,0,1,0,1
28680,WARM UP DEEZ NUTZ,0,1,0,1
28681,ce),0,1,0,1
28682,HIGGS BOSON,0,1,0,1
28683,QUANTUM MECHANICS,0,1,0,1
28684,NO EASY MAN!,0,1,0,1
28685,EASY CARPO,0,1,0,1
28686,WATCH YO KNEES BO!,0,1,0,1
28687,MENTAL RENTALS,0,1,0,1
28688,TROUBLE ON MY LEFT,0,1,0,1
28689,AM I FAMOUS YET,0,1,0,1
28690,CRISSCROSS. APPLESAUCE.,0,1,0,1
28691,NOVY MIR,0,1,0,1
28692,STARYY MIR,0,1,0,1
28693,CRUSHED EMOTIONALLY,0,1,0,1
28694,SKINNY TENDIES,0,1,0,1
28695,BACK TO THE PAST,0,1,0,1
28696,PIGMALIONE,0,1,0,1
28697,IBIZA CALLING,0,1,0,1
28698,AFTER PARTY,0,1,0,1
28699,JIMMY SO STRONG,0,1,0,1
28700,DYNAMIC ATTEMPT,0,1,0,1
28701,112 IS MY FAVORITE HOLD,0,1,0,1
28702,CORONAVIRUS (FT. KATTA),0,1,0,1
28703,GIO WHITE,0,1,0,1
28704,BOBOTI FOR BOGLI,0,1,0,1
28705,A QUITE PLACE,0,1,0,1
28706,MARGIELA IS OUR MASTER,0,1,0,1
28707,SLIDE TO THE SIDE,0,1,0,1
28708,SISI,0,1,0,1
28709,FLOAT VAR,0,1,0,1
28710,GOLDEN,21,37,0,9
28711,BACK FLAG,0,1,0,1
28712,UP AND UP.,0,1,0,1
28713,RQUESTION,0,1,0,1
28714,MYSTERY MEAT,0,1,0,1
28715,AGGRESSION,0,2,1,2
28716,MUZ SMILES,0,1,0,1
28717,RESCUE A DOG,0,1,0,1
28718,MUSKET TRICKS,0,1,0,1
28719,A EASY EASY PROBLEM(V30R2,0,1,0,1
28720,PINCH IT UPP,0,1,0,1
28721,I OOFED POSTING THIS,0,1,0,1
28722,PROBLEM??,0,2,1,2
28723,SCREAM LIKE ONDRA,0,1,0,1
28724,KRISTIN CROSS,0,1,0,1
28725,KILLA BEEZ,0,1,0,1
28726,CHANGING FACE,0,1,0,1
28727,ACG108,0,1,0,1
28728,MIGUEL'S POO,0,1,0,1
28729,POSSIBLE POO,0,1,0,1
28730,PENSIERI,0,1,0,1
28731,WHITE ON WHITE,0,1,0,1
28732,HOYT,0,1,0,1
28733,FINALE MI FA CAGARE,0,1,0,1
28734,HERO MOVES,0,1,0,1
28735,REVERSE DIET,0,1,0,1
28736,DAS AUENLAND,0,1,0,1
28737,CHARLIE UTAH,0,1,0,1
28738,THE LEFT MOVE,0,1,0,1
28739,EZLEFTIE,0,1,0,1
28740,FAR FAR AWAY 2020,0,1,0,1
28741,NEUROMANCER,0,1,0,1
28742,DANGLE MY STASH,0,1,0,1
28743,GOOD MOONBOARD RISING,0,1,0,1
28744,ABORASON,0,1,0,1
28745,SOLO SETTING,0,1,0,1
28746,NAMEIT,0,1,0,1
28747,MISSION INPAWSIBLE,0,1,0,1
28748,IRATE,0,3,2,3
28749,ORATE,0,5,2,5
28750,EVOL,11,26,0,9
28751,MEHMET II,0,1,0,1
28752,EASTERN ROMAN EMPIRE,0,1,0,1
28753,ALLAH AKBAR,0,1,0,1
28754,CHAMBEA JALA,0,1,0,1
28755,ESTEFANIAAA,0,1,0,1
28756,IL SUONO DEL MALE ALT,0,1,0,1
28757,STAND BE FREE,0,1,0,1
28758,GIGGLE,0,5,4,5
28759,THE SESTAK ATTACK,0,1,0,1
28760,BOBBY JOE,0,1,0,1
28761,JIFFY LUBRICANT,0,1,0,1
28762,GOOFY'S REVENGE,0,1,0,1
28763,UR MOTHER IS MENTAL,0,1,0,1
28764,JAH BO!,0,1,0,1
28765,WAFFLE HOUSE,0,1,0,1
28766,WHAT ARE YOU WAITING FOR?,0,1,0,1
28767,BIG FAT PINCH ENDING,0,1,0,1
28768,RR,361,627,0,9
28769,YUA,0,2,1,2
28770,ASS555,0,1,0,1
28771,STOVE TOP #5,0,1,0,1
28772,FEEL LIKE I'M NEW,0,1,0,1
28773,LAURA TITANA,0,1,0,1
28774,MARAUDON,0,1,0,1
28775,TRON,76,127,0,9
28776,PEDRO’S TEQUILA,0,1,0,1
28777,JUSTFORTRAININGNOTFORFUN,0,1,0,1
28778,JFTNFF PT 2,0,1,0,1
28779,JFTNFF PT 3,0,1,0,1
28780,JFTNFF PT 4,0,1,0,1
28781,SYVAPLUSMSAKESYVB,0,1,0,1
28782,RP PROJ 1,0,1,0,1
28783,NOT IET,0,1,0,1
28784,AW249,0,1,0,1
28785,MA CHEOO,0,1,0,1
28786,LA LONGA,0,1,0,1
28787,HILL BROTHERS,0,1,0,1
28788,HILL BROTHER VAR,0,1,0,1
28789,GRATTACHECCA E FICHETTO,0,1,0,1
28790,LA BOMBA DI BORIS,0,1,0,1
28791,VCORONA,0,1,0,1
28792,NASU.,0,1,0,1
28793,IL PACIOCCIONE,0,1,0,1
28794,COLOMBIA TORTONS,0,1,0,1
28795,BLOW MY HIGH,0,1,0,1
28796,I'M YOUR BOOGIE MAN,0,1,0,1
28797,GLOVE MACHINE,0,1,0,1
28798,SHORTY WARM UP,0,1,0,1
28799,WAYNE'S BANE,0,1,0,1
28800,WHATCHA WANNA ME TO DO,0,1,0,1
28801,TSOVER,0,1,0,1
28802,THE SAUCE,0,3,1,3
28803,ALEING,0,1,0,1
28804,WARMER GO,0,1,0,1
28805,NOT CRAZY V5,0,1,0,1
28806,DAMMSUG,0,1,0,1
28807,BG3,0,1,0,1
28808,BGXG1,0,1,0,1
28809,MOONBOARD RULES,0,1,0,1
28810,PUSH THE LIMITS,0,1,0,1
28811,PUSH THE RESPECT,0,1,0,1
28812,SORE THUMB,0,1,0,1
28813,RIGATONI,0,2,1,2
